alojamiento_tipo;categoria;denominacion;via_tipo;via_nombre;numero;bloque;portal;escalera;planta;puerta;cdpostal;localidad;signatura
VIVIENDAS DE USO TU;SIN CATEGORIA;CERVANTES, 12 3º IZDA.;CALLE;de Cervantes;12;;;;3;IZDA.;28014;Madrid;VT-12092
VIVIENDAS DE USO TU;SIN CATEGORIA;CERVANTES, 12 4º DUP. IZDA.;CALLE;de Cervantes;12;;;;4;DUP. I;28014;Madrid;VT-12093
VIVIENDAS DE USO TU;SIN CATEGORIA;CERVANTES, 12 4º DUP. D;CALLE;de Cervantes;12;;;;4;DUP. D;28014;Madrid;VT-12094
VIVIENDAS DE USO TU;SIN CATEGORIA;CERVANTES, 12 4º DCHA.;CALLE;de Cervantes;12;;;;4;DER.;28014;Madrid;VT-12095
VIVIENDAS DE USO TU;SIN CATEGORIA;CERVANTES, 12 4º IZDA.;CALLE;de Cervantes;12;;;;4;IZDA.;28014;Madrid;VT-12096
VIVIENDAS DE USO TU;SIN CATEGORIA;CERVANTES, 12 5º IZDA.;CALLE;de Cervantes;12;;;;5;IZDA.;28014;Madrid;VT-12097
VIVIENDAS DE USO TU;SIN CATEGORIA;CERVANTES, 12 5º DCHA.;CALLE;de Cervantes;12;;;;5;DCHA.;28014;Madrid;VT-12098
VIVIENDAS DE USO TU;SIN CATEGORIA;PELAYO, 45 1º INT.;CALLE;de Pelayo;45;;;;1;INT;28004;Madrid;VT-12099
VIVIENDAS DE USO TU;SIN CATEGORIA;SAN PEDRO MARTIR, 9 1º E;CALLE;de San Pedro Mártir;9;;;;1;E;28012;Madrid;VT-12100
VIVIENDAS DE USO TU;SIN CATEGORIA;ARAUCARIA, 8 CHALET;CALLE;de la Araucaria;8;;;;;;28039;Madrid;VT-12101
VIVIENDAS DE USO TU;SIN CATEGORIA;GENERAL RICARDOS, Nº 196, ESC. IZ. 1º D;CALLE;del General Ricardos;196;;;;ESC. I;D;;Madrid;VT-12684
VIVIENDAS DE USO TU;SIN CATEGORIA;DONOSTIARRA, Nº 5, BAJO 3;AVDA;de Donostiarra;5;;;;BAJO;3;28027;Madrid;VT-12685
VIVIENDAS DE USO TU;SIN CATEGORIA;AGUILA, Nº 14, 4º 10;CALLE;del Águila;14;;;;4;10;28005;Madrid;VT-12687
VIVIENDAS DE USO TU;SIN CATEGORIA;ARTISTAS, Nº 19;CALLE;Artistas;19;;;;;;28296;Santa María de la Alameda;VT-12689
VIVIENDAS DE USO TU;SIN CATEGORIA;GOYENECHE, Nº 4;CALLE;de Goyeneche;4;;;;;;28026;Madrid;VT-12690
VIVIENDAS DE USO TU;SIN CATEGORIA;TABERNILLAS, Nº 6, BAJO;CALLE;de Tabernillas;6;;;;BAJO;A;28005;Madrid;VT-12691
VIVIENDAS DE USO TU;SIN CATEGORIA;PIO XII, Nº 75, BAJO B;AVDA;de Pío XII;75;;;;BAJO;B;;Madrid;VT-12693
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMANSA, Nº 102, PORTAL C, ESC. 3, 8º A;CALLE;de Almansa;102;;C;3;8;A;;Madrid;VT-12694
VIVIENDAS DE USO TU;SIN CATEGORIA;DOCTOR GUIU, Nº 22A, BAJO;CALLE;del Doctor Guiu;22;;;;BAJO;;28035;Madrid;VT-12695
VIVIENDAS DE USO TU;SIN CATEGORIA;PEÑA PRIETA, Nº 10, 2º F;AVDA;de Peña Prieta;10;;;;2;F;28038;Madrid;VT-12696
VIVIENDAS DE USO TU;SIN CATEGORIA;MOTILLA DEL PALANCAR, Nº 41, 3º D;CALLE;de Motilla del Palancar;41;;;;3;D;28043;Madrid;VT-12697
VIVIENDAS DE USO TU;SIN CATEGORIA;GENERAL RICARDOS, Nº 196, ESC. IZ., 3º C;CALLE;del General Ricardos;196;;;IZQ;3;C;;Madrid;VT-12698
VIVIENDAS DE USO TU;SIN CATEGORIA;ENCOMIENDA, Nº 8, BAJO 1;CALLE;de la Encomienda;8;;;;BAJO;1;28012;Madrid;VT-12700
VIVIENDAS DE USO TU;SIN CATEGORIA;NUÑEZ DE BALBOA, Nº 118, 4º A;CALLE;de Núñez de Balboa;118;;;;4;A;;Madrid;VT-12701
VIVIENDAS DE USO TU;SIN CATEGORIA;VALENCIA, Nº 14, 1º CENTRO EXT.;RONDA;de Valencia;14;;;;1;C EX;28012;Madrid;VT-12704
VIVIENDAS DE USO TU;SIN CATEGORIA;NIZA, Nº 10, ESC. 1, 4º B;CALLE;de Niza;10;;;1;4;B;28022;Madrid;VT-12705
VIVIENDAS DE USO TU;SIN CATEGORIA;ZURICH, Nº 37;CALLE;Zurich;37;;;;;;28294;Robledo de Chavela;VT-12706
VIVIENDAS DE USO TU;SIN CATEGORIA;GALERIA DE ROBLES, Nº 5, ESC. INT. 1º DCHA;CALLE;de la Galería de Robles;5;;;INT;1;DCHA;28004;Madrid;VT-12707
VIVIENDAS DE USO TU;SIN CATEGORIA;CAMPEZO, Nº 9, BL 1, 2-2, 2º E;CALLE;de Campezo;9;1;2-2;;2;E;28022;Madrid;VT-12708
VIVIENDAS DE USO TU;SIN CATEGORIA;LOPEZ GRASS, Nº 50, BAJO B;CALLE;de López Grass;50;;;;BAJO;B;28038;Madrid;VT-12709
VIVIENDAS DE USO TU;SIN CATEGORIA;ACHURI, Nº 25, 3º B;CALLE;de Achuri;25;;;;3;B;28017;Madrid;VT-12710
VIVIENDAS DE USO TU;SIN CATEGORIA;AUGUSTO FIGUEROA, Nº 9, 2º 6;CALLE;de Augusto Figueroa;9;;;;2;6;28004;Madrid;VT-12711
VIVIENDAS DE USO TU;SIN CATEGORIA;JOSEP PLA, Nº 14, 9º DA;CALLE;de Josep Pla;14;;;;9;DA;28002;Madrid;VT-12712
VIVIENDAS DE USO TU;SIN CATEGORIA;TORREMOLINOS, Nº 20, BAJO A;CALLE;de Torremolinos;20;;;;BAJO;A;28018;Madrid;VT-12713
VIVIENDAS DE USO TU;SIN CATEGORIA;JOSEP PLA, Nº 26, 1º A;CALLE;de Josep Pla;26;;;;1;A;28002;Madrid;VT-12714
VIVIENDAS DE USO TU;SIN CATEGORIA;SALITRE, Nº 45, BAJO;CALLE;de Salitre;45;;;;BAJO;;28012;Madrid;VT-12715
VIVIENDAS DE USO TU;SIN CATEGORIA;O'DONNELL, 25 7º IZQ.;CALLE;de O'Donnell;25;;;;7;IZDA.;;Madrid;VT-12717
VIVIENDAS DE USO TU;SIN CATEGORIA;MANUEL ALEIXANDRE, 2 3º A;CALLE;de Manuel Alexandre;2;;;;3;A;28045;Madrid;VT-12718
VIVIENDAS DE USO TU;SIN CATEGORIA;PEZ, 12 BAJO PTA. 3;CALLE;del Pez;12;;;;BAJO;PTA. 3;28004;Madrid;VT-12719
VIVIENDAS DE USO TU;SIN CATEGORIA;DOCTOR CORTEZO, 12 5º EXT. PTA. 1;CALLE;del Doctor Cortezo;12;;;EX;5;1;28012;Madrid;VT-12721
VIVIENDAS DE USO TU;SIN CATEGORIA;CARAMUEL, 32 2º IZDA.;CALLE;de Caramuel;32;;;;2;IZDA.;;Madrid;VT-12722
HOTEL;5 estrellas L;FOUR SEASONS MADRID;CALLE;de Sevilla;3;;;;;;28014;Madrid;HM-4927
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 81-3º PTA. 6 INT.;CALLE;de Ayala;81;;;;3;PTA. 6;;Madrid;VT-12104
VIVIENDAS DE USO TU;SIN CATEGORIA;TRAVESIA DE MARIA JUANA, 7, BAJO 1;TRVA;de María Juana;7;;;;BAJO;1;28039;Madrid;VT-12111
VIVIENDAS DE USO TU;SIN CATEGORIA;SALITRE, 60, 1º B;CALLE;de Salitre;60;;;;1;B;28012;Madrid;VT-12112
VIVIENDAS DE USO TU;SIN CATEGORIA;LOS ESCORIALES, 26, BAJO;CALLE;los Escoriales;26;;;;B;;28440;Guadarrama;VT-12113
VIVIENDAS DE USO TU;SIN CATEGORIA;CADIZ, 9, 3º 2;CALLE;de Cádiz;9;;;;3;2;28012;Madrid;VT-12114
VIVIENDAS DE USO TU;SIN CATEGORIA;PASEO DE LA HABANA, 134, PORTAL B, 6º D;PASEO;de la Habana;134;;;;P.B  6;D;28036;Madrid;VT-12115
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18 CC ESC. A PTA. ESP;CALLE;de Hernán Cortés;18;;;;ESC.A,;PTA. E;28004;Madrid;VT-12116
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18-1º ESC. 01 PTA. 01;CALLE;de Hernán Cortés;18;;;;ESC.O1;PTA. 0;28004;Madrid;VT-12117
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18-3º ESC. 01, PTA.  01;CALLE;de Hernán Cortés;18;;;;ESC. 0;PTA.01;28004;Madrid;VT-12118
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18-4º ESC.01, PTA. CN;CALLE;de Hernán Cortés;18;;;;ESC.01;PTA. C;28004;Madrid;VT-12119
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18, 4º ESC. 0º, PTA. IZQ.;CALLE;de Hernán Cortés;18;;;;ESC.01;PTA. I;28004;Madrid;VT-12120
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18 4º ESC. 02 PTA. IZQ.;CALLE;de Hernán Cortés;18;;;;ESC. 0;PTA. I;28004;Madrid;VT-12121
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18-4º ESC. 01, PTA. IZQ.;CALLE;de Hernán Cortés;18;;;;ESC. 0;PTA. I;28004;Madrid;VT-12122
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18 1º ESC. 02 PTA. DCHA.;CALLE;de Hernán Cortés;18;;;;ESC.02;PTA.DC;28004;Madrid;VT-12123
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18 1º ESC. 02 PTA. IZQ.;CALLE;de Hernán Cortés;18;;;;ESC. 0;PTA. I;28004;Madrid;VT-12124
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18 2º ESC. 02 PTA. DCHA.;CALLE;de Hernán Cortés;18;;;;ESC. 0;PTA. D;28004;Madrid;VT-12125
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18 2º ESC. 02, PTA. IZQ.;CALLE;de Hernán Cortés;18;;;;ESC. 0;PTA. I;28004;Madrid;VT-12126
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18 3º ESC. 02 PTA. DCHA.;CALLE;de Hernán Cortés;18;;;;ESC. 0;PTA. D;28004;Madrid;VT-12127
VIVIENDAS DE USO TU;SIN CATEGORIA;HERNAN CORTES, 18 3º ESC. 02, PTA. IZQ.;CALLE;de Hernán Cortés;18;;;;ESC. 0;PTA. I;28004;Madrid;VT-12128
VIVIENDAS DE USO TU;SIN CATEGORIA;CAMINO NUEVO, 11, 1º 0;CALLE;del Camino Nuevo;11;;;;1;0;28109;Alcobendas;VT-12132
VIVIENDAS DE USO TU;SIN CATEGORIA;OLIVAR, 25, BAJO;CALLE;del Olivar;25;;;;BAJO;;28012;Madrid;VT-12133
VIVIENDAS DE USO TU;SIN CATEGORIA;PIZARRO, 10, ESC. EXT. 3º IZ;CALLE;de Pizarro;10;;;EXT;;IZDA;28004;Madrid;VT-12134
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-1º B;CALLE;de Ayala;63;;;;1;B;;Madrid;VT-12135
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-2º A;CALLE;de Ayala;63;;;;2;A;;Madrid;VT-12136
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63 2º B;CALLE;de Ayala;63;;;;2;B;;Madrid;VT-12137
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-2º C;CALLE;de Ayala;63;;;;2;C;;Madrid;VT-12138
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-3º A;CALLE;de Ayala;63;;;;3;A;;Madrid;VT-12139
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-3º B;CALLE;de Ayala;63;;;;3;B;;Madrid;VT-12140
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-3º C;CALLE;de Ayala;63;;;;3;C;;Madrid;VT-12141
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-4º A;CALLE;de Ayala;63;;;;4;A;;Madrid;VT-12142
VIVIENDAS DE USO TU;SIN CATEGORIA;LEGANITOS, 6 3º B;CALLE;de Leganitos;6;;;;3;B;28013;Madrid;VT-12723
VIVIENDAS DE USO TU;SIN CATEGORIA;PERANCHE, Nº 11;CALLE;Peranche;11;;;;;;28740;Rascafría;VT-12724
VIVIENDAS DE USO TU;SIN CATEGORIA;FOMENTO, Nº 33, 2º;CALLE;del Fomento;33;;;;2;;28013;Madrid;VT-12725
VIVIENDAS DE USO TU;SIN CATEGORIA;ESPAÑA, Nº 18, 11º 2;PLAZA;de España;18;;;;11;2;;Madrid;VT-12726
VIVIENDAS DE USO TU;SIN CATEGORIA;DELICIAS, 13, ESC. ENTRO, 2º CDER;PASEO;de las Delicias;13;;;CENTRO;2;C-DER;28045;Madrid;VT-12727
VIVIENDAS DE USO TU;SIN CATEGORIA;FUENCARRAL, Nº 4, 5º IZ-1;CALLE;de Fuencarral;4;;;;5;IZ 1;;Madrid;VT-12728
VIVIENDAS DE USO TU;SIN CATEGORIA;FUENCARRAL, Nº 4, 5º IZ-2;CALLE;de Fuencarral;4;;;;5;IZ-2;;Madrid;VT-12729
VIVIENDAS DE USO TU;SIN CATEGORIA;FUENCARRAL, Nº 4, 5º IZ-3;CALLE;de Fuencarral;4;;;;5;IZ-3;;Madrid;VT-12730
VIVIENDAS DE USO TU;SIN CATEGORIA;FUENCARRAL, Nº 4, 5º IZ-4;CALLE;de Fuencarral;4;;;;5;IZ-4;;Madrid;VT-12731
VIVIENDAS DE USO TU;SIN CATEGORIA;AMPARO, 51 3º EXT. DCHA.;CALLE;del Amparo;51;;;;3;DCH;28012;Madrid;VT-12732
VIVIENDAS DE USO TU;SIN CATEGORIA;BUENAVISTA, 44 4º PTA. 5;CALLE;de Buenavista;44;;;;4;5;28012;Madrid;VT-12733
VIVIENDAS DE USO TU;SIN CATEGORIA;SOMBRERERIA, 10 3º PTA. 6;CALLE;de Sombrerería;10;;;;3;PTA. 6;28012;Madrid;VT-12734
VIVIENDAS DE USO TU;SIN CATEGORIA;RODAS, Nº 7, BAJO 2;CALLE;de Rodas;7;;;;BAJO;2;28005;Madrid;VT-12735
VIVIENDAS DE USO TU;SIN CATEGORIA;PALOMAR, Nº 8, BAJO;CALLE;Palomar;8;;;;BAJO;;28350;Ciempozuelos;VT-12736
VIVIENDAS DE USO TU;SIN CATEGORIA;ENCOMIENDA, , 18 2º DCHA.;CALLE;de la Encomienda;18;;;;2;DCHA.;28012;Madrid;VT-12737
VIVIENDAS DE USO TU;SIN CATEGORIA;VALDERRIBAS, Nº 6, BAJO;CALLE;de Valderribas;6;;;;BAJO;;28007;Madrid;VT-12738
VIVIENDAS DE USO TU;SIN CATEGORIA;ATOCHA, 33 1º D2;CALLE;de Atocha;33;;;;1;D2;28012;Madrid;VT-12739
VIVIENDAS DE USO TU;SIN CATEGORIA;ALONSO CANO, 36 6º C;CALLE;de Alonso Cano;36;;;;6;C;;Madrid;VT-12740
VIVIENDAS DE USO TU;SIN CATEGORIA;DELICIAS, 29 BAJO B;CALLE;de Delicias;29;;;;BAJO;B;28045;Madrid;VT-12741
VIVIENDAS DE USO TU;SIN CATEGORIA;MOTA DEL CUERVO, 44 BAJO A;CALLE;de Mota del Cuervo;44;;;;BAJO;A;28043;Madrid;VT-12742
VIVIENDAS DE USO TU;SIN CATEGORIA;ANCHA PARTICULAR, 7 3º PTA. 1;CALLE;Ancha Particular;7;;;;3;PTA. 1;28300;Aranjuez;VT-12743
VIVIENDAS DE USO TU;SIN CATEGORIA;PUERTA DE TOLEDO, Nº 3, 5º 3;GTA;de Puerta de Toledo;3;;;;5;3;28005;Madrid;VT-12744
VIVIENDAS DE USO TU;SIN CATEGORIA;PEDRO BARREDA, Nº 20, 1º;CALLE;de Pedro Barreda;20;;;;1;;28039;Madrid;VT-12745
VIVIENDAS DE USO TU;SIN CATEGORIA;CIUDAD REAL, Nº 18, ESC. INT. BAJO A;CALLE;de Ciudad Real;18;;;INT;0;A;28045;Madrid;VT-12747
VIVIENDAS DE USO TU;SIN CATEGORIA;AERONAVE, Nº 33, BAJO F;CALLE;de la Aeronave;33;;;;BAJO;F;28042;Madrid;VT-12748
VIVIENDAS DE USO TU;SIN CATEGORIA;VIRTUDES, Nº 20, BAJO 6;CALLE;de las Virtudes;20;;;;BAJO;6;28010;Madrid;VT-12749
VIVIENDAS DE USO TU;SIN CATEGORIA;LA BAÑEZA, Nº 31, BAJO PB;CALLE;de La Bañeza;31;;;;BAJO;PB;;Madrid;VT-12750
VIVIENDAS DE USO TU;SIN CATEGORIA;TRIBULETE, Nº 25, 2º 16;CALLE;de Tribulete;25;;;;2;16;28012;Madrid;VT-12752
VIVIENDAS DE USO TU;SIN CATEGORIA;FERNANDEZ DE LOS RIOS, Nº 36, ESC. INT. , 4º CT DR;CALLE;de Fernández de los Ríos;36;;;INT;4;CT DR;28015;Madrid;VT-12753
VIVIENDAS DE USO TU;SIN CATEGORIA;VIZCAYA, Nº 6, 5º A;CALLE;de Vizcaya;6;;;;5;A;28045;Madrid;VT-12754
VIVIENDAS DE USO TU;SIN CATEGORIA;GOMEZNARRO, 162 BAJO;CALLE;de Gomeznarro;162;;;;BAJO;;28043;Madrid;VT-12755
VIVIENDAS DE USO TU;SIN CATEGORIA;BRAVO MURILLO, 23 5º ESC. 2 PTA. A;CALLE;de Bravo Murillo;23;;;2;5;A;;Madrid;VT-12756
VIVIENDAS DE USO TU;SIN CATEGORIA;TOLEDO, 107 4º CENTRO;CALLE;de Toledo;107;;;;4;CENTRO;28005;Madrid;VT-12758
VIVIENDAS DE USO TU;SIN CATEGORIA;FERNANDO GIRALDEZ, Nº 41, 4º A;CALLE;de Fernando Giráldez;41;;;;4;A;28038;Madrid;VT-12760
VIVIENDAS DE USO TU;SIN CATEGORIA;ANDRES TORREJON, Nº 4, 4º C;CALLE;de Andrés Torrejón;4;;;;4;C;28014;Madrid;VT-12761
VIVIENDAS DE USO TU;SIN CATEGORIA;GRANADA, Nº 43, 6º C;CALLE;de Granada;43;;;;6;C;28007;Madrid;VT-12762
VIVIENDAS DE USO TU;SIN CATEGORIA;;CALLE;Jorge Manrique;1;;;;Bajo;;28150;Valdetorres de Jarama;VT-13280
HOSTAL;1-HOSTAL;RUANO;CALLE;Mayor;1;;;;3;DCH;28013;Madrid;HM-1445
HOSTAL;1-HOSTAL;LA ESTACION;RONDA;de Atocha;3;;;;7;;28012;Madrid;HM-153
VIVIENDAS DE USO TU;SIN CATEGORIA;;CALLE;de San Pedro;26;;;;BAJ;2;28014;Madrid;VT-8542
HOTEL;4-HOTEL;HOTEL VILLA ODON;AVDA;Quitapesares;35;;;;;;28670;Villaviciosa de Odón;HM-4526
HOSTAL;2-HOSTAL;ODESA;CALLE;de Hortaleza;38;;;;3º;IZDA;28004;Madrid;HM-3803
CASA RURAL;CASA RURAL;CASA RURAL SIERRA OESTE;AVDA;de la Cruz Verde;31;;;;;;28293;Zarzalejo;TR-402
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-4º B;CALLE;de Ayala;63;;;;4;B;;Madrid;VT-12143
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-4º C;CALLE;de Ayala;63;;;;4;C;;Madrid;VT-12144
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-5º A;CALLE;de Ayala;63;;;;5;A;;Madrid;VT-12145
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-5º B;CALLE;de Ayala;63;;;;5;B;;Madrid;VT-12146
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-5º C;CALLE;de Ayala;63;;;;5;C;;Madrid;VT-12147
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-6º A;CALLE;de Ayala;63;;;;6;A;;Madrid;VT-12148
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-6º B;CALLE;de Ayala;63;;;;6;B;;Madrid;VT-12149
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-7º A;CALLE;de Ayala;63;;;;7;A;;Madrid;VT-12150
VIVIENDAS DE USO TU;SIN CATEGORIA;AYALA, 63-7º B;CALLE;de Ayala;63;;;;7;B;;Madrid;VT-12151
VIVIENDAS DE USO TU;SIN CATEGORIA;GENERAL PARDIÑAS, 48, ESC. EXT, 1º DCHA;CALLE;del General Pardiñas;48;;;;ESC.EX;DCHA;;Madrid;VT-12153
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMENDRALES, 18, BAJO 6;CALLE;de Almendrales;18;;;;BAJO;6;28026;Madrid;VT-12154
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMENDRALES, 18, BAJO 8;CALLE;de Almendrales;18;;;;BAJO;8;28026;Madrid;VT-12155
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMENDRALES, 18, BAJO 1;CALLE;de Almendrales;18;;;;BAJO;1;28026;Madrid;VT-12156
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMENDRALES, 18, BAJO 2;CALLE;de Almendrales;18;;;;BAJO;2;28026;Madrid;VT-12157
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMENDRALES, 18, BAJO 7;CALLE;de Almendrales;18;;;;BAJO;7;28026;Madrid;VT-12158
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMENDRALES, 18, BAJO 3;CALLE;de Almendrales;18;;;;BAJO;3;28026;Madrid;VT-12159
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMENDRALES, 18, BAJO 4;CALLE;de Almendrales;18;;;;BAJO;4;28026;Madrid;VT-12160
VIVIENDAS DE USO TU;SIN CATEGORIA;ALBUFERA, 29,  5º C;AVDA;de la Albufera;29;;;;5;C;;Madrid;VT-12161
VIVIENDAS DE USO TU;SIN CATEGORIA;ESPIRITU SANTO, 6, 2º IZ;CALLE;del Espíritu Santo;6;;;;2;IZ;28004;Madrid;VT-12162
VIVIENDAS DE USO TU;SIN CATEGORIA;ROBLES, 16 2º PTA. 1;CALLE;de Robles;16;;;;2;1;28053;Madrid;VT-12163
VIVIENDAS DE USO TU;SIN CATEGORIA;GENOVA, 4 2º IZDA.;CALLE;de Génova;4;;;;2;IZDA.;28004;Madrid;VT-12164
VIVIENDAS DE USO TU;SIN CATEGORIA;MINAS, 7 1º IZDA.;CALLE;de las Minas;7;;;;1;IZDA.;28004;Madrid;VT-12165
VIVIENDAS DE USO TU;SIN CATEGORIA;VICTORIA, 1 5º ESC. 1 PTA. 2;CALLE;de la Victoria;1;;;;5;ESC1 P;28012;Madrid;VT-12166
VIVIENDAS DE USO TU;SIN CATEGORIA;ABELIAS, 16 BAJO;CALLE;de las Abelias;16;;;;BAJO;;28042;Madrid;VT-12167
VIVIENDAS DE USO TU;SIN CATEGORIA;CRUCES, 14 2º ESC 2 PTA. A;CALLE;de las Cruces;14;;;;2;ESC2 P;28491;Navacerrada;VT-12169
VIVIENDAS DE USO TU;SIN CATEGORIA;FRANCISCO PAINO, 28 2º DCHA.;CALLE;de Francisco Paino;28;;;;2;DCHA.;28025;Madrid;VT-12170
VIVIENDAS DE USO TU;SIN CATEGORIA;ANTONIO LOPEZ, 13 2º D;CALLE;de Antonio López;13;;;;2;D;;Madrid;VT-12171
VIVIENDAS DE USO TU;SIN CATEGORIA;MERCEDES ARTEAGA, 48 5º E;CALLE;de Mercedes Arteaga;48;;;;5;E;28019;Madrid;VT-12172
VIVIENDAS DE USO TU;SIN CATEGORIA;CORREDERA BAJA DE SAN PABLO, 10, 4º C;CALLE;de la Corredera Baja de San Pablo;10;;;;4;C;28004;Madrid;VT-12173
VIVIENDAS DE USO TU;SIN CATEGORIA;CAVA BAJA, 30, 2º A;CALLE;de la Cava Baja;30;;;;2;A;28005;Madrid;VT-12174
VIVIENDAS DE USO TU;SIN CATEGORIA;CAÑIZARES, 1, 3º F;CALLE;de Cañizares;1;;;;3;F;28012;Madrid;VT-12175
VIVIENDAS DE USO TU;SIN CATEGORIA;HORTALEZA, 104, 4º 4;CALLE;de Hortaleza;104;;;;4;4;28004;Madrid;VT-12176
VIVIENDAS DE USO TU;SIN CATEGORIA;DESENGAÑO, 12, 4º 1;CALLE;del Desengaño;12;;;;4;1;28004;Madrid;VT-12177
VIVIENDAS DE USO TU;SIN CATEGORIA;MARQUES DE SANTA ANA, 11, BAJO DCHA;CALLE;del Marqués de Santa Ana;11;;;;BAJO;DCHA;28004;Madrid;VT-12178
VIVIENDAS DE USO TU;SIN CATEGORIA;FUENCARRAL, 71, 2º DCHA;CALLE;de Fuencarral;71;;;;2;DCHA;;Madrid;VT-12179
VIVIENDAS DE USO TU;SIN CATEGORIA;SANCHEZ PACHECO, Nº 44, BAJO B;CALLE;de Sánchez Pacheco;44;;;;BAJO;B;28002;Madrid;VT-12180
VIVIENDAS DE USO TU;SIN CATEGORIA;SANCHEZ PACHECO, Nº 44, 1º A;CALLE;de Sánchez Pacheco;44;;;;1;A;28002;Madrid;VT-12181
VIVIENDAS DE USO TU;SIN CATEGORIA;SANCHEZ PACHECO, Nº 44, 1º B;CALLE;de Sánchez Pacheco;44;;;;1;B;28002;Madrid;VT-12182
VIVIENDAS DE USO TU;SIN CATEGORIA;SANCHEZ PACHECO, Nº 44, 2º A;CALLE;de Sánchez Pacheco;44;;;;2;A;28002;Madrid;VT-12183
VIVIENDAS DE USO TU;SIN CATEGORIA;AVE MARIA, Nº 17, 6º B;CALLE;de Ave María;17;;;;6;B;28012;Madrid;VT-12763
VIVIENDAS DE USO TU;SIN CATEGORIA;MARIANO VELA, Nº 45, 3º B;CALLE;de Mariano Vela;45;;;;3;B;28026;Madrid;VT-12764
VIVIENDAS DE USO TU;SIN CATEGORIA;AGUILEÑAS, Nº 15, BAJO 3.3;CALLE;de Aguileñas;15;;;;BAJO;3.3;28029;Madrid;VT-12765
VIVIENDAS DE USO TU;SIN CATEGORIA;DELICIAS, Nº 143, 1º 2;PASEO;de las Delicias;143;;;;1;2;28045;Madrid;VT-12766
VIVIENDAS DE USO TU;SIN CATEGORIA;MALCAMPO, 18 3º PTA. 5;CALLE;de Malcampo;18;;;;3;PTA. 5;28002;Madrid;VT-12767
VIVIENDAS DE USO TU;SIN CATEGORIA;LIMON, 16 2º D;CALLE;del Limón;16;;;;3;D;28015;Madrid;VT-12768
VIVIENDAS DE USO TU;SIN CATEGORIA;OLIVOS, 4;CALLE;Olivos;4;;;;;;28696;Pelayos de la Presa;VT-12769
VIVIENDAS DE USO TU;SIN CATEGORIA;LAIN CALVO, 13 BAJO ESC. CENTRO PTA. IZQ.;CALLE;de Laín Calvo;13;;;CTRO;BAJO;IZDA;28011;Madrid;VT-12770
VIVIENDAS DE USO TU;SIN CATEGORIA;TIMBALES, 3 5º PTA. 2;CALLE;de los Timbales;3;;;;5;PTA. 2;28054;Madrid;VT-12771
VIVIENDAS DE USO TU;SIN CATEGORIA;ANTONIO ARIAS, 4 1º PTA. 2;CALLE;de Antonio Arias;4;;;;1º;D;28009;Madrid;VT-12772
VIVIENDAS DE USO TU;SIN CATEGORIA;MEJICO, 49 3º E;CALLE;de Méjico;49;;;;3;E;28028;Madrid;VT-12773
VIVIENDAS DE USO TU;SIN CATEGORIA;LOPEZ DE HOYOS, 336  ESC. 3  5º B;CALLE;de López de Hoyos;336;;;;5;B;;Madrid;VT-12774
